text,size
"{maga,trump}",130
"{donald,trump}",64
"{president,trump}",56
"{news,trump}",51
"{trump,realdonaldtrump}",48
"{catch,release}",44
"{donaldtrump,trump}",40
"{trump,potus}",39
"{qanon,trump}",35
"{tonights,trump}",30
"{tonights,memes}",30
"{white,house}",30
"{potus,trump}",30
"{trump,memes}",30
"{memes,realdonaldtrump}",29
"{news,trending}",29
"{trending,trump}",29
"{trump,signs}",29
"{immigration,policy}",28
